Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,id,album,compilation,single
2.0,0.5113625551646445,9.0,-5.76,0.0772,3.048625000000001e-06,0.0,0.005735339,0.599,142.963,227840.0,56896671.0,130653.0,30281939.0,2688.0,7348,1,0,0
4.0,0.432081216,3.0,-7.369,0.0562,0.08683567306088283,0.0,0.8819740789999999,0.461,128.761,265133.0,394452.0,2349.0,9822757.0,4.0,7349,1,0,0
1.0,0.4168327229999999,10.0,-4.275,0.0383,0.055306340999999995,0.0,0.10529702861627138,0.395,75.821,243573.0,27191167.0,54428.0,18345332.0,2226.604371353358,7350,1,0,0
5.0,0.241804367,6.0,-5.273,0.08199999999999999,0.016194277,0.0,0.0029859839999999,0.401,123.99600000000001,234213.0,305756511.0,2510462.0,501582439.0,57635.0,7351,1,0,0
6.0,0.35791100000000003,10.0,-3.614,0.0779,2.299968e-06,0.0,0.087528384,0.451,125.95853804139458,222187.0,9801383.0,72683.0,47668543.776465684,3365.0,7352,1,0,0
2.0,0.122023936,10.0,-6.0489999999999995,0.0511,0.097336,0.0,0.0011910159999999,0.6759999999999999,113.072,186893.0,37402739.0,350044.0,66951619.95382624,5848.339944983949,7353,1,0,0
4.0,0.4235647509999999,6.0,-4.982,0.193,1.1248639999999997e-06,0.0,0.019806868828034906,0.568,103.956,201680.0,56443206.889263056,622841.0,171824668.0,9694.0,7354,0,0,1
5.0,0.46799204887983203,2.0,-4.801,0.09714697884025164,5.358263299999999e-05,0.0,0.0007217342729999999,0.52,100.911,226242.93800201008,10995246.0,193071.0,43468638.0,5182.0,7355,1,0,0
3.0,0.2280991309999999,0.0,-5.881,0.06464956140317611,3.442951000000001e-06,0.0,0.000433798093,0.121,76.006,203107.0,93182998.0,680480.0430872188,145072310.0,30120.1618242304,7356,1,0,0
5.0,0.5238526457688724,6.0,-4.0760000000000005,0.0331,1.4815439999999992e-09,0.0,0.0005738561909999,0.5530489797262064,125.913,197893.0,39063199.0,467036.0,111847117.26599908,10781.0,7357,0,0,1
6.0,0.133432831,5.028581176398801,-5.723,0.0447,0.002515456,-0.046717602044273755,0.0023526370000000003,0.182,87.00399999999999,214760.0,296769.0,4184.0,127059266.0,38.0,7358,0,1,0
1.0,0.282300416,5.0,-4.669,0.428,0.03826115253326137,0.0,0.016777216,0.6672166327387161,199.24599999999998,167693.0,49695296.0,430565.0,98685187.0,14322.0,7359,1,0,0
5.0,0.270840023,6.0,-7.386,0.0913,0.000122023936,0.0008,0.0011248639999999,0.8440000000000001,158.982,133679.0,1209868.0,31623.0,-36634.50694555044,816.0,7360,1,0,0
0.0,0.433798093,0.0,-5.96,0.16699999999999998,0.356400829,0.0,0.0129778749999999,0.469,82.67299999999999,194595.0,-18167678.20801258,8965.0,100771813.0,231.0,7361,1,0,0
6.0,0.6814720000000001,9.0,-5.044,0.233,0.00017940614399999998,0.0,0.0036522639999999,0.618,140.904,150047.0,1785868.0,37681.0,20050775.0,1910.0,7362,1,0,0
5.0,0.1991767039999999,5.0,-7.119566984636884,0.183,0.04490275658418601,0.000248,0.001560896,0.16699999999999998,169.953,146824.0,-28966966.968987703,1428.0,14006460.0,-13320.335719994306,7363,1,0,0
8.0,0.1099022389999999,2.0,-7.763,0.389,0.0361418881697933,0.0,0.0012597119999999,0.39899999999999997,141.20016033964427,208723.0,133449.0,6645.0,313690.0,317.0,7364,0,0,1
4.0,0.8358968879999998,5.0,-5.3629999999999995,0.1306393697757101,1.5608959999999996e-06,0.0,0.010648000000000001,0.368,121.43299999999999,171267.0,285254.0,-36138.83381646231,93900049.5947966,122.0,7365,1,0,0
4.0,0.13899183199999998,1.0,-7.4941283333275415,0.182,8.991539199999997e-08,0.0,0.0009498620870000001,0.354,80.77,133000.0,4411.0,203.0,846825.0,12.0,7366,0,0,1
4.0,0.1407536918330486,10.0,-9.227,0.198,0.053582633,0.0,0.008,0.742,78.558,239872.79734433937,-7169939.966831058,1992.0,7484428.0,133.0,7367,1,0,0
2.0,0.090518849,6.0,-12.713,0.22414379923664926,0.17271855699009714,0.000198,0.3594254309999999,0.622,65.45100000000001,243840.0,9777530.181280732,29981.0,2146165.0,1377.0,7368,1,0,0
7.0,0.4967930880000001,10.0,-5.18,0.273,0.000857375,0.0,0.004574295999999999,0.54,134.041,238234.68761122503,145096.0,-150867.40447066526,463086.0,16.0,7369,1,0,0
5.0,0.4949136710000001,4.0,-5.343,0.0563,3.626469099999999e-05,3.08e-06,0.001092727,0.579,124.958,191329.0,861988.0,-127783.64343377261,125334751.52676246,91.0,7370,1,0,0
2.0,0.011390625,0.0,-10.22,0.0302,0.5969476879999999,0.0,0.001404928,0.355,173.78799999999998,193320.0,203460573.0,997028.0,200813236.0,22055.0,7371,1,0,0
1.0,0.47455200000000003,5.401252154795617,-5.391,0.0332,0.009393931,0.0,0.029789685018073254,0.695,88.016,272347.0,31558796.0,194704.0,55321266.33528374,4144.0,7372,1,0,0
7.0,0.7635519440000001,7.0,-5.85,0.0743,0.2348851129999999,0.0,0.2117087359999999,0.784,106.021,196160.0,17259819.0,103398.0,83893430.0,2029.0,7373,1,0,0
2.0,0.5842770559999999,5.0,-3.6630000000000003,0.0381,0.001404928,0.0,0.000676836152,0.501,143.888,263120.0,125358675.0,523136.0,150339576.0,13057.0,7374,1,0,0
7.0,0.4230717683423387,5.291268295644982,-5.715,0.0269,0.05575001873115744,0.0,0.05760285877472106,0.867,120.44108022820616,212320.0,91852241.0,359023.0,101484940.0,7327.0,7375,1,0,0
3.0,0.2117087359999999,10.0,-5.01,0.0355,0.0028032209999999,0.0,0.0006676276240000001,0.912,171.975,214642.49318122413,1893428.0,-165639.2664527772,13408404.0,264.0,7376,1,0,0
3.0,0.4543330759275034,9.0,-6.761845795620477,0.057,0.06289285221211512,0.0,0.07425615575673757,0.86,163.88299999999998,205094.89657950005,17012920.0,74029.0,33757602.161072105,1288.0,7377,1,0,0
6.0,0.0410636249999999,7.0,-9.869,0.0351,0.3480371091971707,0.013056820847052099,0.000370146232,0.31387862405803857,76.014,210067.0,234868.0,3087.0,42929746.58019242,140.0,7378,1,0,0
5.0,0.43546187211282505,10.0,-4.797,0.0445,0.0021969999999999997,0.01157418251096648,0.004096,0.816,107.024,186224.0,75034.0,297.0,24301439.0,-23512.38120826376,7379,1,0,0
5.0,0.0035815770000000003,10.0,-13.087,0.0516,0.7241507920000001,0.0,0.0012250429999999,0.654,119.65700000000001,168493.0,10673555.0,24896.0,117551068.0,1280.0,7380,1,0,0
7.0,0.036594367999999995,3.0,-10.751,0.033,0.32830170607898307,8.15e-06,0.001520875,0.364,118.042,238942.08979320267,31930068.0,78865.0,32564504.95907329,6949.0,7381,1,0,0
3.0,0.004410944,7.0,-22.101,0.03955404768860793,0.4893038720000001,1.42e-06,0.0012950289999999998,0.47,150.77,182200.0,1506244.0,11361.0,58960164.0,367.0,7382,1,0,0
8.0,0.032461759,7.0,-8.304,0.0333,0.6119600489999999,1.21e-05,0.000915498611,0.625,113.477,242827.0,989449.0,10048.0,49482246.0,503.0,7383,1,0,0
2.0,0.1813214959999999,2.0,-9.148,0.0356,0.002515456,1.2e-06,0.0147061249999999,0.6559999999999999,134.51,352120.0,701161.0,5424.0,43466837.0,270.0,7384,1,0,0
4.0,0.17817521988369747,7.0,-8.482000000000001,0.0295,0.0740879999999999,0.0072900000000000005,0.0008358968880000001,0.522,125.679,178440.0,36409211.0,32664.0,19919265.0,2486.0,7385,1,0,0
8.0,0.8439086249999999,7.0,-5.731,0.10099999999999999,0.011697083,1.1900000000000001e-05,0.034965783,0.662,136.7462839327673,207933.0,7463244.0,63914.0,20685138.0,2749.0,7386,1,0,0
7.0,0.3986882559999999,2.0,-6.066,0.0523,0.090518849,0.0,0.028289871817468934,0.955,120.006,191773.0,93571.0,-70011.32938893558,21977409.0,39.0,7387,1,0,0
0.0,0.1126785869999999,4.0,-7.974102435291508,0.0553,0.0129778749999999,0.00249,0.04026682211117299,0.32584838121693627,171.794,260507.0,41748448.644317634,32649.0,117564902.7741915,2130.7053241805734,7388,1,0,0
1.0,0.403583419,4.0,-5.787999999999999,0.12350517929887735,0.00018228426299999998,0.025450574918674994,0.0006630548479999,0.623,87.137,252920.0,1759637.0,5099.0,15021436.0,114.0,7389,1,0,0
5.0,0.5275141120000001,9.0,-6.183,0.0491,1.771561e-06,0.878,5.065299999999999e-05,0.303,133.92464985828477,336280.0,81691545.0,546567.0,129338689.0,25721.0,7390,1,0,0
2.0,0.8519713919999998,10.0,-4.36463878087365,0.05781619780235797,3.7595375e-08,0.364,0.011543176,0.355,141.507,245338.56427173677,157436348.0,822119.0,98419201.0,62182.0,7391,1,0,0
4.0,0.7729164824970971,10.0,-3.641,0.16399999999999998,2.8652615999999995e-08,0.626,0.0012950289999999998,0.262,144.95312737511463,194276.96866295283,8368329.0,102388.81268248183,109366004.0,10979.44109303251,7392,1,0,0
5.0,0.8412323839999998,9.0,-4.803999999999999,0.0515,1.1390624999999995e-08,0.276,0.001092727,0.45399999999999996,147.078,302107.0,48238665.0,271005.3103555789,52108347.0,14251.0,7393,1,0,0
2.0,0.5697218116158566,7.0,-5.172000000000001,0.08798902530695696,8.33237621e-10,0.01766526444583382,0.03125916207252071,0.5579999999999999,140.002,216027.0,46207428.055937335,299610.0,62110915.0,12528.0,7394,1,0,0
5.0,0.22255471770857188,4.92754600343718,-8.006660837000574,0.0557,0.11678847467806985,0.11765604033696347,0.005929741,0.161,144.993,379907.0,49424149.0,297075.0,33337273.0,12169.0,7395,1,0,0
5.0,0.994011992,6.0,-5.86,0.0642,2.0971520000000006e-09,0.466,0.0236399029999999,0.37,149.002,387067.0,14572587.0,104394.0,25125729.0,3803.0,7396,1,0,0
1.0,0.8847359999999999,1.0,-4.995892734750951,0.0661,2.0483830000000003e-12,0.875,0.007301384,0.5329999999999999,174.011,180543.9058838906,41424588.0,32989.57700989756,59026364.0,8411.0,7397,0,0,1
2.0,0.985074875,10.0,-0.295,0.122,1.3343283099999996e-10,0.742,0.00047637954100000003,0.419,175.0,208014.23378886643,253115.0,10446.0,1392713.0,713.0,7398,0,0,1
4.0,0.7290000000000001,6.0,-5.167999999999999,0.0547,1.3109651200000002e-10,0.9009999999999999,0.001404928,0.115,140.035,295027.0,11852381.0,78296.0,53934094.0,5497.0,7399,1,0,0
6.0,0.4837366250000001,2.0,-6.814,0.309,0.04587268029508687,0.0,0.0950813878954633,0.488,135.063,339556.0,734216.0,7008.0,10002986.0,132.0,7400,1,0,0
6.0,0.47091095200000005,2.0,-5.365502354471175,0.1480407514713576,0.0003089157759999,0.0,0.0407075839999999,0.779,93.493,233673.40010154128,5091352.0,37311.0,24516467.0,1457.0,7401,1,0,0
7.0,0.463684824,10.0,-5.412000000000001,0.08773754647012512,0.009089832569123102,0.0,0.0050884479999999,0.494,104.978,264573.0,56396271.783108056,295722.0,44746283.0,9389.0,7402,1,0,0
9.0,0.47091095200000005,4.0,-3.8680000000000003,0.09415469091841575,5.1478847999999984e-05,0.0,0.02122082650848372,0.5448235943978813,105.015,213507.0,24206027.0,215273.0,22669907.0,5079.0,7403,0,0,1
7.0,0.278445077,5.0,-2.653,0.132,0.016581375,0.0,0.152273304,0.9570000000000001,122.00399999999999,239960.0,42011672.0,147743.0,21519826.0,-27158.985324949594,7404,1,0,0
5.0,0.298038944257059,10.0,-6.282,0.162,0.03896102003433012,0.0,0.0017279999999999,0.498,107.853,224133.0,64452857.0,396695.0,47688232.0,11903.410068267713,7405,1,0,0
7.0,0.403583419,5.255896689509321,-6.846,0.10117410426734598,0.0009880479359999,0.0,0.094196375,0.584,120.02,241547.0,18604535.0,84963.0,8759877.0,5415.0,7406,1,0,0
9.0,0.467288576,5.915334908281309,-5.994,0.24600000000000002,0.000288804781,0.0,9.1125e-05,0.8320000000000001,121.8094121686876,199533.0,49071798.0,368171.0,24144416.0,12975.0,7407,0,0,1
3.0,0.3214191250000001,9.0,-6.891,0.17300000000000001,0.0003228288559999,0.0,0.001906624,0.5707647621010191,89.824,185667.0,3010276.0,32910.0,55965284.77256638,298.2060223265107,7408,1,0,0
5.0,0.7812299610000001,8.0,-4.362658366143783,0.11199999999999999,3.369826699999999e-08,0.0,0.11282491266430578,0.621,120.00399999999999,186107.0,4969961.0,30530.0,8096317.0,1111.0,7409,1,0,0
5.0,0.0259343359999999,9.0,-18.09,0.039260723533943796,0.314432,0.13829945931759705,0.000679151439,0.359,112.306,289067.0,34668369.0,350164.0,394548991.0,2792.351172752544,7410,1,0,0
2.0,0.278445077,5.0,-10.969000000000001,0.16370245410557163,2.000376e-09,0.0056,0.0009880479359999,0.523,149.089,192867.0,-8251843.234848008,13963.0,22029829.0,254.0,7411,1,0,0
4.0,0.1183707709999999,5.7516049494479375,-12.264000000000001,0.08726294990463217,4.893038720000001e-07,0.10400000000000001,0.006644672,0.649,116.361,253907.0,5554387.0,28313.0,8427300.0,749.0,7412,1,0,0
3.0,0.087528384,2.0,-8.807926251142183,0.0696,0.0410636249999999,0.0005200000000000001,0.001442897,0.5920000000000001,152.71200000000002,210688.38419792822,4904247.0,48704.0,32537942.0,1013.0,7413,1,0,0
2.0,0.1176489999999999,0.0,-10.131,0.0294,0.0034429509999999,0.000171,0.0131442559999999,0.552,134.02700000000002,178973.0,174694.0,1751.0,20407957.0,56.0,7414,1,0,0
1.0,0.1822842629999999,4.71915262787784,-8.926,0.0511,0.030080231000000002,0.00626,0.001442897,0.565,190.019,162493.0,31102550.507024974,3240.0,1960399.0,214.0,7415,1,0,0
2.0,0.2064250709999999,2.0,-8.617,0.0575,0.019248832,0.0007379999999999999,0.0028632879999999,0.258,78.468,157240.0,792332.0,4379.0,2431314.0,178.0,7416,1,0,0
2.0,0.11164131381854894,4.0,-11.95,0.0338,0.256047875,0.1933194978305949,0.008741816,0.368,91.48100000000001,269907.32494209387,94328.0,1045.0,3086584.0,2.0,7417,1,0,0
1.0,0.0018608669999999,9.0,-24.201999999999998,0.0371,0.3890169999999999,0.583,0.001660648754470126,0.2657462933864413,113.05799999999999,238400.0,789009.0,8409.0,4625257.0,310.0,7418,1,0,0
2.0,0.1941045389999999,5.0,-8.006,0.028999999999999998,0.0975265448108003,0.0389,0.016777216,0.5813019714838555,117.8832421970003,168267.0,4249117.34534578,7285.0,11937263.0,-1764.1122262114513,7419,1,0,0
2.0,0.454756609,5.0,-6.967447458621591,0.038,2.4603749999999998e-09,0.56,0.000384240583,0.637,119.63150873456456,238155.04262361355,25673357.0,197335.57783737645,122972794.0,11872.0,7420,1,0,0
0.0,0.8252936719999998,5.0,-4.9,0.0618,1.38991832e-13,0.58,0.0003504026249999,0.385,120.514,251293.0,17722970.0,122804.0,72337052.0,3339.0,7421,1,0,0
1.0,0.674526133,10.0,-5.5760000000000005,0.0378,7.189057000000002e-06,0.0847,0.021024576,0.419,150.092,301093.0,10996836.0,68164.0,77325723.0,1596.0,7422,1,0,0
1.0,0.7940227759999999,5.330905899737396,-4.441,0.04,5.473434319999998e-13,0.11900000000000001,0.014826432679650697,0.649,125.116,261213.53900348998,10957236.0,70183.0,65741461.71130279,1530.0,7423,1,0,0
0.0,0.9240104240000001,10.0,-2.523,0.0496,-0.004831645958019895,0.43799999999999994,0.047832147,0.644,141.885,184133.0,10469890.0,76411.0,38939494.0,5007.736994280691,7424,1,0,0
0.0,0.7560580310000001,6.0,-5.832999999999999,0.0708,9.663597000000001e-15,0.877,0.0008174003749999,0.247,138.227,299773.0,3810652.239260629,20430.0,22717864.0,3232.345963327487,7425,1,0,0
1.0,0.7461426430000001,0.0,-3.884,0.0664,9.615048030000002e-07,0.0468,0.0012950289999999998,0.168,119.993,231533.0,-13696200.087312251,41629.0,24288930.0,1299.0,7426,1,0,0
0.0,0.7535710000000001,7.0,-5.765,0.059000000000000004,7.5686967e-14,0.532,0.021484952,0.349,84.507,262427.0,25768356.0,141787.0,53685661.0,4476.0,7427,1,0,0
0.0,0.5005661840000001,8.0,-5.336,0.0314,1.0218313000000001e-08,0.21521176560721922,0.000485587656,0.0976,91.665,236707.0,17023721.71788238,21.0,74747927.65621921,2.0,7428,1,0,0
0.0,0.5957217256172118,5.292259006150792,-4.783,0.0602,1.4553157599999998e-13,0.675,0.000392223168,0.382,120.501,251547.0,-12813352.472459435,122804.0,37929415.0,3339.0,7429,1,0,0
5.0,0.7761515590000001,10.0,-3.1982431118203873,0.0366,0.000222545016,0.006529999999999999,0.001092727,0.726,97.01700000000001,252773.0,97991619.0,499923.0,251857025.0,15611.0,7430,0,0,1
9.0,0.7145169840000001,6.0,-5.834,0.12300000000000001,0.0062295039999999,0.0,0.0011576249999999,0.682,119.927,202867.0,175039303.0,990276.0,215280183.0,22403.0,7431,1,0,0
8.0,0.660776311,4.723593030620234,-3.5660000000000003,0.09221574620668598,0.04578496826941576,0.024969669968585222,2.8094463999999998e-05,0.946,114.993,255560.0,46281752.0,63028.794525462436,24371320.0,5633.0,7432,1,0,0
8.0,0.672221376,1.0,-4.212,0.0609,0.093576664,0.0,0.030371328,0.938,115.025,268799.0,979871.0,7810.0,-20852508.973860025,222.0,7433,0,0,1
7.0,0.7193231360000001,9.0,-4.5169999999999995,0.11127485813993246,0.000804357,0.0,0.004019679,0.787,99.96600000000001,236080.0,21638168.0,90990.0,11802790.0,2750.0,7434,1,0,0
9.0,0.658503,7.0,-6.085,0.11800000000000001,0.0141724879999999,0.0,0.0001931005519999,0.7909999999999999,94.04700000000001,234900.92379491832,7886119.0,25975.0,6741248.0,823.0,7435,0,0,1
7.0,0.561515625,1.0,-6.815,0.0365,-0.0026070732235477373,0.0,0.07096480206909152,0.6221645271594651,105.988,203040.0,4125739.0,22608.0,1760486.0,3.0,7436,0,0,1
9.0,0.6884653869999999,5.0,-6.535,0.192,0.0002771678079999,0.0,0.001367631,0.600585735608066,98.988,200467.0,43430.0,247.0,6380117.0,7.0,7437,1,0,0
9.0,0.651714363,4.489993347000667,-5.001,0.0493,0.0005717869999999999,2.5300000000000002e-05,0.00033281255700000004,0.961,93.992,189227.0,5694370.0,-77743.43143829762,3011106.0,9859.931523635376,7438,1,0,0
4.0,0.295408296,2.0,-6.999061908560716,0.0407,0.004741632,0.0,0.008120601,0.79,139.542,228427.0,4512878.0,18514.0,40553602.41939457,-1558.502365996188,7439,1,0,0
2.0,0.4185089919999999,6.0,-5.395,0.0473,0.0425085489999999,0.0,0.000967361669,0.7659999999999999,144.76,194041.75842654728,1123510.0,9494.0,119757012.0,214.0,7440,1,0,0
7.0,0.447697125,10.0,-4.573,0.0394,0.1105919999999999,0.0,0.001030301,0.634,133.921,225827.0,31476341.0,83326.0,85207479.0,745.0,7441,1,0,0
5.0,0.7965979830000001,10.0,-3.8680000000000003,0.1033775296996186,1.8821096e-05,0.00020899999999999998,0.0008600853509999999,0.946,163.945,243253.0,20534126.0,96046.0,79646669.0,6149.594442724374,7442,1,0,0
4.0,0.788889024,10.0,-4.908,0.075,3.5118079999999998e-06,1.59e-06,0.0229063039999999,0.8009999999999999,173.924,222703.05067659263,4460827.0,19948.0,69008059.0,120.0,7443,1,0,0
6.0,0.3732479999999999,7.0,-3.8930000000000002,0.11385856597110251,7.2511713e-05,0.00316,0.0229063039999999,0.5916405963871999,134.047,192627.0,7979358.0,-101166.93539512297,18249130.0,424.0,7444,1,0,0
1.0,0.314432,9.0,-5.672000000000001,0.0366,0.045118016,3e-06,0.030959143999999997,0.674,174.765,257240.0,841607.0,10093.0,7891515.0,31.0,7445,1,0,0
3.0,0.6360560000000001,7.0,-6.981,0.053,0.007414875,0.0035399999999999997,0.060855949413077426,0.6287558124756402,157.722,232253.0,5745401.0,17084.0,8563443.0,427.0,7446,1,0,0
5.0,0.6630548479999999,10.0,-3.2689999999999997,0.0448,4.287500000000001e-05,0.0,0.001815848,0.915,126.64573087189058,246100.0,22289068.0,72955.0,29319552.399324164,-11666.62614550336,7447,1,0,0
8.0,0.4893038720000001,6.0,-4.896740726904778,0.191,0.020123648,1.65e-06,6.593926399999998e-05,0.648,93.961,195573.0,56967604.22844995,315512.0,121967980.0,8519.514040211907,7448,1,0,0
7.0,0.3563697223025475,3.0,-6.047000000000001,0.06,0.06291091888966917,0.0,0.034328125,0.828,82.061,218000.0,5660000.0,-48607.73619180941,62549077.0,505.0,7449,1,0,0
9.0,0.37388369261395865,4.0,-4.921,0.07156929757350738,0.004817032081744013,0.0,0.0011248639999999,0.536,95.016,208840.0,325421662.0,1174943.0,127527824.0,25097.0,7450,0,0,1
6.0,0.5948233209999999,6.0,-4.521327886989354,0.0917,0.012326391,9.85e-05,0.006967871,0.9640000000000001,176.02700000000002,257880.0,10760331.0,82014.0,74860357.0,1318.0,7451,1,0,0
9.0,0.28749600000000003,2.0,-6.1770000000000005,0.22399999999999998,0.03034217879454855,0.0,0.008869743000000001,0.5569486848120622,94.006,220383.58333185094,70822493.0,281339.7546529989,62740338.0,9480.0,7452,1,0,0
9.0,0.738763264,9.0,-4.051157388278522,0.0535,0.000288804781,-0.0050762298555556765,0.040353607,0.595,124.8003400336271,272754.29552879406,108562653.0,530747.0,39765598.0,26228.377104637686,7453,1,0,0
9.0,0.476379541,0.0,-5.867999999999999,0.14,0.0007660608749999,0.010304467533484171,0.000128787625,0.5851498866649749,116.01899999999999,237160.0,53610875.0,171240.70817946718,73233657.0,6266.0,7454,1,0,0
3.0,0.4818903040000001,1.0,-6.223106340523872,0.195,0.064,0.0,0.3386088729999999,0.809,82.25399999999999,308074.0,5660000.0,21345.0,8390652.0,505.0,7455,1,0,0
9.0,0.153990656,1.0,-4.691,0.0845,0.009663597,-0.01646427101141567,0.0008200258560000001,0.37799999999999995,123.98,252987.0,18739075.726718187,198168.0,35586517.0,4834.0,7456,0,0,1
8.0,0.40651354560685793,1.0,-5.319,0.0706,0.0029242069999999,0.0,0.0275436079999999,0.847,95.015,155413.0,8221010.0,57929.0,28068507.0,1327.0,7457,1,0,0
8.0,0.125,6.0,-13.107999999999999,0.087261130509917,2.1952000000000006e-05,1.9600000000000002e-05,0.006434856,0.5724319595264178,123.01700000000001,213109.52053468736,-38784948.30754869,11898.0,-25813830.88440454,157.0,7458,0,0,1
4.0,0.901428696,6.0,-3.155,0.040999999999999995,0.000387420489,4.84e-06,0.005929741,0.758,124.984,182463.0,531512.0,11960.291148875956,69665458.02094099,10393.087110175784,7459,0,0,1
6.0,0.5759303679999999,0.0,-5.038366850445396,0.0689,-0.016906291015887753,0.127,0.0003371535359999,0.667,122.029,196489.0,-18982663.316979542,33390.0,-8942899.097049683,1025.0,7460,0,0,1
6.0,0.6054957360000001,8.0,-5.72,0.0559,7.3013840000000005e-06,2.9100000000000003e-05,0.034012224,0.8270000000000001,127.82444654428623,203947.0,474751.0,-23601.645643312368,24310505.0,87.0,7461,0,0,1
6.0,0.5433384959999998,10.0,-5.211,0.0322,5.9297410000000015e-06,0.0,1.0941048000000004e-05,0.7020000000000001,122.71804309167572,196215.0,10077958.0,46297.0,146143801.0,-494.92274913196525,7462,0,0,1
8.0,0.5717869999999998,2.0,-5.358,0.0332,1.061208e-09,0.0716866546342086,0.0008958413439999999,0.601,127.008,257056.0,134122.0,812.0,5670061.0,52.0,7463,0,0,1
9.0,0.5493532589999999,0.0,-7.989,0.0841,9.528128e-09,0.0030600000000000002,0.021717639,0.513,119.99,148389.0,833893.0,6183.0,54196639.0,203.0,7464,0,0,1
4.0,0.7265726990000001,6.0,-4.784,0.0288,1.4428969999999995e-09,0.00647,0.000478211768,0.705,125.001,170982.0,9543864.938768595,3505.0,7061475.0,84.0,7465,0,0,1
2.0,0.7193231360000001,10.0,-6.189,0.11296721620520815,-0.012099929869574061,0.0443,0.010218313,0.195,123.96700000000001,161883.0,36545637.282815896,24915.0,61588327.0,237.0,7466,0,0,1
9.0,0.7436774159999999,1.0,-2.9019999999999997,0.13648893067266216,7.730877600000001e-11,0.0,0.022488033836636515,0.718,165.09099999999998,272347.0,53125323.0,184326.92259729747,78445442.23714517,16303.250854165512,7467,1,0,0
8.0,0.2856249561876443,10.0,-6.946000000000001,0.1217440721488504,4.69097433e-10,0.0,0.002744,0.46399999999999997,80.007,284587.0,2953240.0,61334.92737440835,48962356.0,588.0,7468,1,0,0
9.0,0.1813214959999999,8.0,-7.14,0.326,0.001560896,0.012672629579941225,0.0010612079999999,0.583,118.001,218818.43546476512,23420294.0,229846.0,103519766.75601596,3105.0,7469,1,0,0
6.0,0.08768470827219835,8.0,-9.381,0.375,0.001030301,0.0,0.0028632879999999,0.47924038461781004,148.08700000000002,278931.0,6890375.0,254723.67889025487,23827245.0,1177.0,7470,0,0,1
9.0,0.168196608,1.0,-10.126,0.447,0.04968627866096843,0.024015497233262868,0.0011910159999999,0.493,128.18200000000002,150040.0,2150546.0,65131.0,26623493.0,1757.0,7471,1,0,0
4.0,0.3415320989999999,1.0,-6.902,0.43799999999999994,0.05500367714419051,0.0,0.000274625,0.562,135.785,302405.0,62972186.0,441874.0,8838010.0,6421.0,7472,1,0,0
7.0,0.095443993,5.2192060852950535,-8.352886464001733,0.265,0.004330747,0.0,0.0009325748329999,0.231,130.45280682156783,170696.30662755552,6568653.0,95480.0,25904646.0,952.0,7473,1,0,0
8.0,0.44245072799999996,10.0,-3.1889999999999996,0.272,0.000539353144,0.0,0.236029032,0.794,145.422,253187.0,15350290.0,146242.0,16307115.0,3004.0,7474,1,0,0
8.0,0.260917119,5.344602345284414,-6.279,0.193,7.3013840000000005e-06,0.0,0.039304,0.607,165.96,276627.0,7807866.0,-193765.42783668614,8758263.0,378.0,7475,1,0,0
1.0,0.1169301689999999,5.495420724383173,-7.968,0.07530320666332925,0.130323843,0.043206590101326416,0.004492125,0.3790618174369857,140.034,230893.0,3013342.0,59669.0,114498898.0,1453.0,7476,1,0,0
7.0,0.6098001919999999,2.0,-4.989970668063506,0.0331,0.0033749999999999,2.18e-06,0.03510989268823466,0.7559999999999999,138.047,214907.0,3402288.0,14959.0,128036576.0,240.0,7477,1,0,0
3.0,0.8600853509999998,9.0,-3.395,0.0717,1.4172488e-05,2.91e-06,0.02771116476089914,0.509,138.53916111131645,193570.967263259,8981606.0,55275.0,112734514.0,4472.874185104909,7478,1,0,0
5.0,0.096702579,7.0,-7.343,0.0244,0.0148869359999999,0.0,0.017373978999999998,0.433,96.056,177627.0,9331573.0,40367.0,111895680.0,892.0,7479,1,0,0
1.0,0.1002599487677821,5.0,-8.136000000000001,0.0334,0.31721456800000003,0.0,0.0011576249999999,0.245,125.081,231034.322714547,279071.0,3274.0,69148351.0,100.0,7480,1,0,0
7.0,0.3938328369999999,0.0,-4.773,0.10250232477997177,0.0148869359999999,2.11e-06,0.0001198231569999,0.48100000000000004,121.977,186453.0,33856913.83077421,-44615.54612396471,73969584.0,25.0,7481,1,0,0
6.0,0.322828856,0.0,-5.437,0.0294,0.0010612079999999,0.03303371274539739,-0.0029784164749514577,0.4079069459076272,111.97641925114596,234400.0,311653.0,3123.0,60868283.73113258,34.0,7482,1,0,0
2.0,0.3986882559999999,5.228019103459883,-5.181,0.0309,0.0005197184640000001,2.81e-06,0.013525233686790782,0.385,123.353,199307.0,3715897.0,36565.0,63891279.0,1119.0,7483,1,0,0
6.0,0.281011375,0.0,-8.642000000000001,0.0257,0.05658027679566196,0.0,0.000341532099,0.6758463147461069,124.99600000000001,231480.0,33573311.48269741,3123.0,64000309.0,273.6153213864345,7484,1,0,0
4.0,0.087528384,5.060866527388085,-9.713,0.09674413845692066,0.163667323,0.000886,0.01984380871416836,0.33899999999999997,115.98899999999999,198040.0,2996997.0,10111.0,32686333.0,346.0,7485,1,0,0
